player_playerId,team_teamName,club_clubName
50252607,"WIT-WIT BC","Wit-Wit 1D"
50083838,"WIT-WIT BC","Wit-Wit 1D"
50076093,"WIT-WIT BC","Wit-Wit 1D"
50923374,"WIT-WIT BC","Wit-Wit 1D"
50106212,"WIT-WIT BC","Wit-Wit 1G"
50083838,"WIT-WIT BC","Wit-Wit 1G"
50109011,"WIT-WIT BC","Wit-Wit 1G"
50081527,"WIT-WIT BC","Wit-Wit 1G"
50106212,"WIT-WIT BC","Wit-Wit 1H"
50101912,"WIT-WIT BC","Wit-Wit 1H"
50486993,"WIT-WIT BC","Wit-Wit 1H"
50081527,"WIT-WIT BC","Wit-Wit 1H"
